조사서번호,시도,시군구,읍면동,주소,위도,경도
'170616151316279,광주광역시,남구,이장동,광주광역시 남구 이장동,35.1159821,126.851636
'170616161119209,광주광역시,남구,원산동,광주광역시 남구 원산동,35.1159821,126.851636
'170616174637983,광주광역시,북구,각화동,광주광역시 북구 각화동,35.1159821,126.851636
'170617023210126,광주광역시,광산구,하남동,광주광역시 광산구 하남동,35.1159821,126.851636
'170619143247942,광주광역시,남구,원산동,광주광역시 남구 원산동,35.1159821,126.851636
'170617193642836,광주광역시,남구,양과동,광주광역시 남구 양과동,35.2335558,126.8823325
'170618151322111,광주광역시,광산구,송정동,광주광역시 광산구 송정동,35.2335558,126.8823325
'170618145758849,광주광역시,서구,금호동,광주광역시 서구 금호동,35.2335558,126.8823325
'170618172610238,광주광역시,남구,진월동,광주광역시 남구 진월동,35.1798745,126.8781483
'170618162730519,광주광역시,북구,오치동,광주광역시 북구 오치동,35.1798745,126.8781483
'170618233458197,광주광역시,서구,농성동,광주광역시 서구 농성동,35.1798745,126.8781483
'170619011846836,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.1798745,126.8781483
'170619124615891,광주광역시,서구,매월동,광주광역시 서구 매월동,35.1798745,126.8781483
'170619151928862,광주광역시,광산구,수완동,광주광역시 광산구 수완동,35.1798745,126.8781483
'170619154645519,광주광역시,광산구,월계동,광주광역시 광산구 월계동,35.1798745,126.8781483
'170619152702936,광주광역시,동구,학동,광주광역시 동구 학동,35.1798745,126.8781483
'170619173210772,광주광역시,서구,화정동,광주광역시 서구 화정동,35.1798745,126.8781483
'170620002517283,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.1798745,126.8781483
'170620181255518,광주광역시,남구,행암동,광주광역시 남구 행암동,35.1798745,126.8781483
'170621152304312,광주광역시,동구,금동,광주광역시 동구 금동,35.1798745,126.8781483
'170622163047118,광주광역시,광산구,송정동,광주광역시 광산구 송정동,35.1798745,126.8781483
'170623015246499,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.1798745,126.8781483
'170623030830887,광주광역시,북구,용두동,광주광역시 북구 용두동,35.1798745,126.8781483
'170623133740797,광주광역시,남구,승촌동,광주광역시 남구 승촌동,35.1798745,126.8781483
'170623135104777,광주광역시,북구,일곡동,광주광역시 북구 일곡동,35.1798745,126.8781483
'170623192800066,광주광역시,북구,중흥동,광주광역시 북구 중흥동,35.1798745,126.8781483
'170624203513531,광주광역시,남구,주월동,광주광역시 남구 주월동,35.1798745,126.8781483
'170625105513467,광주광역시,광산구,도천동,광주광역시 광산구 도천동,35.1144049,126.7473764
'170625135711159,광주광역시,동구,산수동,광주광역시 동구 산수동,35.1144049,126.7473764
'170626082703007,광주광역시,북구,문흥동,광주광역시 북구 문흥동,35.1144049,126.7473764
'170626214310845,광주광역시,북구,양산동,광주광역시 북구 양산동,35.1144049,126.7473764
'170625223927409,광주광역시,동구,호남동,광주광역시 동구 호남동,35.0925405,126.833117
'170626103930130,광주광역시,북구,동림동,광주광역시 북구 동림동,35.1520351,126.8630202
'170626220706140,광주광역시,북구,두암동,광주광역시 북구 두암동,35.1520351,126.8630202
'170628171829057,광주광역시,광산구,도산동,광주광역시 광산구 도산동,35.1520351,126.8630202
'170628192150773,광주광역시,서구,치평동,광주광역시 서구 치평동,35.1520351,126.8630202
'170629085149149,광주광역시,남구,주월동,광주광역시 남구 주월동,35.1520351,126.8630202
'170629125835544,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.1520351,126.8630202
'170629202441408,광주광역시,서구,금호동,광주광역시 서구 금호동,35.1520351,126.8630202
'170630090521775,광주광역시,북구,오룡동,광주광역시 북구 오룡동,35.1520351,126.8630202
'170702072553899,광주광역시,광산구,월곡동,광주광역시 광산구 월곡동,35.1520351,126.8630202
'170702112441621,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.1520351,126.8630202
'170702221154423,광주광역시,서구,화정동,광주광역시 서구 화정동,35.1520351,126.8630202
'170703214251543,광주광역시,광산구,월전동,광주광역시 광산구 월전동,35.1520351,126.8630202
'170703225316188,광주광역시,서구,매월동,광주광역시 서구 매월동,35.1520351,126.8630202
'170704210339524,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.1520351,126.8630202
'170705044241911,광주광역시,북구,문흥동,광주광역시 북구 문흥동,35.1520351,126.8630202
'170706145530071,광주광역시,동구,계림동,광주광역시 동구 계림동,35.1520351,126.8630202
'170706132551949,광주광역시,서구,농성동,광주광역시 서구 농성동,35.1520351,126.8630202
'170707083550756,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.1520351,126.8630202
'170707193937957,광주광역시,북구,운암동,광주광역시 북구 운암동,35.1520351,126.8630202
'170707200853590,광주광역시,서구,동천동,광주광역시 서구 동천동,35.1520351,126.8630202
'170708105627533,광주광역시,서구,치평동,광주광역시 서구 치평동,35.1520351,126.8630202
'170708190308104,광주광역시,북구,문흥동,광주광역시 북구 문흥동,35.1520351,126.8630202
'170708194448656,광주광역시,북구,운정동,광주광역시 북구 운정동,35.1520351,126.8630202
'170708191130809,광주광역시,광산구,신가동,광주광역시 광산구 신가동,35.1520351,126.8630202
'170708230028189,광주광역시,북구,오룡동,광주광역시 북구 오룡동,35.1520351,126.8630202
'170709125116997,광주광역시,서구,금호동,광주광역시 서구 금호동,35.1520351,126.8630202
'170709195308088,광주광역시,남구,진월동,광주광역시 남구 진월동,35.1520351,126.8630202
'170709222053915,광주광역시,남구,주월동,광주광역시 남구 주월동,35.1520351,126.8630202
'170711041954305,광주광역시,광산구,도산동,광주광역시 광산구 도산동,35.1520351,126.8630202
'170711133628801,광주광역시,북구,일곡동,광주광역시 북구 일곡동,35.1520351,126.8630202
'170711171930760,광주광역시,남구,승촌동,광주광역시 남구 승촌동,35.1520351,126.8630202
'170711180137977,광주광역시,북구,신용동,광주광역시 북구 신용동,35.1520351,126.8630202
'170712153908921,광주광역시,서구,치평동,광주광역시 서구 치평동,35.1520351,126.8630202
'170713192411671,광주광역시,동구,계림동,광주광역시 동구 계림동,35.1520351,126.8630202
'170714104109344,광주광역시,북구,양산동,광주광역시 북구 양산동,35.1520351,126.8630202
'170714110417517,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.2120928,126.7895555
'170714162759358,광주광역시,동구,금남로5가,광주광역시 동구 금남로5가,35.2120928,126.7895555
'170716153218553,광주광역시,서구,치평동,광주광역시 서구 치평동,35.2120928,126.7895555
'170717104739309,광주광역시,서구,화정동,광주광역시 서구 화정동,35.2120928,126.7895555
'170717134335835,광주광역시,남구,봉선동,광주광역시 남구 봉선동,35.2120928,126.7895555
'170717124847378,광주광역시,북구,임동,광주광역시 북구 임동,35.2120928,126.7895555
'170717171829229,광주광역시,북구,풍향동,광주광역시 북구 풍향동,35.2120928,126.7895555
'170717224827143,광주광역시,서구,풍암동,광주광역시 서구 풍암동,35.2025191,126.7777662
'170718020741219,광주광역시,서구,서창동,광주광역시 서구 서창동,35.2025191,126.7777662
'170718072257296,광주광역시,북구,용두동,광주광역시 북구 용두동,35.2025191,126.7777662
'170719044810492,광주광역시,서구,벽진동,광주광역시 서구 벽진동,35.1360034,126.8036528
'170719071750985,광주광역시,북구,양산동,광주광역시 북구 양산동,35.1360034,126.8036528
'170719151252602,광주광역시,남구,행암동,광주광역시 남구 행암동,35.1360034,126.8036528
'170719170158236,광주광역시,북구,오치동,광주광역시 북구 오치동,35.1360034,126.8036528
'170719194506893,광주광역시,북구,용봉동,광주광역시 북구 용봉동,35.1360034,126.8036528
'170720124401511,광주광역시,북구,동림동,광주광역시 북구 동림동,35.1360034,126.8036528
'170721113355695,광주광역시,광산구,안청동,광주광역시 광산구 안청동,35.1285735,126.9667298
'170721175428549,광주광역시,광산구,하남동,광주광역시 광산구 하남동,35.1285735,126.9667298
'170722134514434,광주광역시,남구,신장동,광주광역시 남구 신장동,35.1285735,126.9667298
'170722192408969,광주광역시,광산구,월계동,광주광역시 광산구 월계동,35.1285735,126.9667298
'170723004639254,광주광역시,북구,우산동,광주광역시 북구 우산동,35.1285735,126.9667298
'170723183750616,광주광역시,광산구,월곡동,광주광역시 광산구 월곡동,35.1657123,126.8943751
'170724032550566,광주광역시,광산구,도천동,광주광역시 광산구 도천동,35.1657123,126.8943751
'170724163523036,광주광역시,서구,풍암동,광주광역시 서구 풍암동,35.1657123,126.8943751
'170724165944501,광주광역시,광산구,월계동,광주광역시 광산구 월계동,35.1657123,126.8943751
'170725011023985,광주광역시,북구,용봉동,광주광역시 북구 용봉동,35.2355658,126.7299536
'170725053022904,광주광역시,서구,화정동,광주광역시 서구 화정동,35.2355658,126.7299536
'170725095550555,광주광역시,동구,계림동,광주광역시 동구 계림동,35.0958629,126.7847092
'170726130445559,광주광역시,광산구,용동,광주광역시 광산구 용동,35.0958629,126.7847092
'170726220737767,광주광역시,서구,벽진동,광주광역시 서구 벽진동,35.0958629,126.7847092
'170727064030398,광주광역시,동구,산수동,광주광역시 동구 산수동,35.0958629,126.7847092
'170727135514530,광주광역시,광산구,복룡동,광주광역시 광산구 복룡동,35.2132892,126.8193898
'170727205153551,광주광역시,광산구,신촌동,광주광역시 광산구 신촌동,35.2132892,126.8193898
'170727205432867,광주광역시,광산구,신창동,광주광역시 광산구 신창동,35.2132892,126.8193898
'170728010423081,광주광역시,북구,운암동,광주광역시 북구 운암동,35.2132892,126.8193898
'170728082303343,광주광역시,동구,계림동,광주광역시 동구 계림동,35.2132892,126.8193898
'170729085537822,광주광역시,동구,소태동,광주광역시 동구 소태동,35.2132892,126.8193898
'170729125515331,광주광역시,서구,화정동,광주광역시 서구 화정동,35.2132892,126.8193898
'170729212108252,광주광역시,광산구,신가동,광주광역시 광산구 신가동,35.0817174,126.8326973
'170730034016644,광주광역시,북구,문흥동,광주광역시 북구 문흥동,35.1894315,126.8922907
'170730225034240,광주광역시,북구,두암동,광주광역시 북구 두암동,35.1894315,126.8922907
'170731072557594,광주광역시,서구,내방동,광주광역시 서구 내방동,35.1894315,126.8922907
'170731152103785,광주광역시,광산구,신가동,광주광역시 광산구 신가동,35.1894315,126.8922907
'170802094525388,광주광역시,북구,두암동,광주광역시 북구 두암동,35.1894315,126.8922907
'170802124106026,광주광역시,서구,유촌동,광주광역시 서구 유촌동,35.1894315,126.8922907
'170802123017710,광주광역시,서구,금호동,광주광역시 서구 금호동,35.1894315,126.8922907
'170802210630952,광주광역시,광산구,신촌동,광주광역시 광산구 신촌동,35.1421934,126.8757774
'170803002802171,광주광역시,북구,운암동,광주광역시 북구 운암동,35.1421934,126.8757774
'170803003752840,광주광역시,광산구,월곡동,광주광역시 광산구 월곡동,35.1421934,126.8757774
'170803033609891,광주광역시,동구,계림동,광주광역시 동구 계림동,35.1421934,126.8757774
'170803172802030,광주광역시,광산구,장덕동,광주광역시 광산구 장덕동,35.1421934,126.8757774
'170803213124272,광주광역시,서구,치평동,광주광역시 서구 치평동,35.1421934,126.8757774
'170804050253387,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.1421934,126.8757774
'170804174404747,광주광역시,광산구,하산동,광주광역시 광산구 하산동,35.1421934,126.8757774
'170805021041753,광주광역시,서구,화정동,광주광역시 서구 화정동,35.1421934,126.8757774
'170805215120102,광주광역시,서구,풍암동,광주광역시 서구 풍암동,35.1421934,126.8757774
'170806040224363,광주광역시,북구,매곡동,광주광역시 북구 매곡동,35.1421934,126.8757774
'170806113504273,광주광역시,광산구,요기동,광주광역시 광산구 요기동,35.1421934,126.8757774
'170806135536652,광주광역시,북구,운암동,광주광역시 북구 운암동,35.1421934,126.8757774
'170807173713591,광주광역시,북구,본촌동,광주광역시 북구 본촌동,35.1421934,126.8757774
'170807162235190,광주광역시,동구,충장로4가,광주광역시 동구 충장로4가,35.1421934,126.8757774
'170808043315946,광주광역시,광산구,수완동,광주광역시 광산구 수완동,35.1421934,126.8757774
'170808045023965,광주광역시,서구,광천동,광주광역시 서구 광천동,35.1421934,126.8757774
'170810030129981,광주광역시,광산구,장덕동,광주광역시 광산구 장덕동,35.1421934,126.8757774
'170811212957653,광주광역시,광산구,신가동,광주광역시 광산구 신가동,35.1421934,126.8757774
'170812124639147,광주광역시,서구,치평동,광주광역시 서구 치평동,35.1421934,126.8757774
'170812162943806,광주광역시,북구,유동,광주광역시 북구 유동,35.1421934,126.8757774
'170812215749124,광주광역시,서구,서창동,광주광역시 서구 서창동,35.1421934,126.8757774
'170812224259543,광주광역시,광산구,장록동,광주광역시 광산구 장록동,35.1421934,126.8757774
'170813002329695,광주광역시,남구,백운동,광주광역시 남구 백운동,35.1421934,126.8757774
'170813023441684,광주광역시,서구,치평동,광주광역시 서구 치평동,35.1210422,126.7726144
'170813185035409,광주광역시,광산구,송정동,광주광역시 광산구 송정동,35.1210422,126.7726144
'170814110221758,광주광역시,북구,용봉동,광주광역시 북구 용봉동,35.1210422,126.7726144
'170814210739258,광주광역시,동구,운림동,광주광역시 동구 운림동,35.1210422,126.7726144
'170815102530757,광주광역시,남구,임암동,광주광역시 남구 임암동,35.1703793,126.7487665
'170815095123751,광주광역시,서구,금호동,광주광역시 서구 금호동,35.1703793,126.7487665
'170815193442463,광주광역시,북구,지야동,광주광역시 북구 지야동,35.1099346,126.7801155
'170817174345705,광주광역시,북구,용봉동,광주광역시 북구 용봉동,35.1099346,126.7801155
'170817200654493,광주광역시,동구,선교동,광주광역시 동구 선교동,35.1099346,126.7801155
'170817195906645,광주광역시,남구,칠석동,광주광역시 남구 칠석동,35.1099346,126.7801155
'170818040418455,광주광역시,북구,풍향동,광주광역시 북구 풍향동,35.1480201,126.9166917
'170818092204914,광주광역시,북구,오치동,광주광역시 북구 오치동,35.1719953,126.8580691
'170818191846096,광주광역시,서구,화정동,광주광역시 서구 화정동,35.1719953,126.8580691
'170820023625323,광주광역시,광산구,월계동,광주광역시 광산구 월계동,35.1719953,126.8580691
'170820040535528,광주광역시,북구,중흥동,광주광역시 북구 중흥동,35.1719953,126.8580691
'170821171948085,광주광역시,광산구,광산동,광주광역시 광산구 광산동,35.1719953,126.8580691
'170821232357430,광주광역시,광산구,운남동,광주광역시 광산구 운남동,35.1678705,126.8997494
'170822170309343,광주광역시,남구,주월동,광주광역시 남구 주월동,35.1678705,126.8997494
'170823041952382,광주광역시,동구,지산동,광주광역시 동구 지산동,35.1678705,126.8997494
'170823221823498,광주광역시,서구,내방동,광주광역시 서구 내방동,35.1678705,126.8997494
'170824191256478,광주광역시,서구,매월동,광주광역시 서구 매월동,35.1678705,126.8997494
'170824200009715,광주광역시,북구,양산동,광주광역시 북구 양산동,35.1678705,126.8997494
'170825050921895,광주광역시,북구,중흥동,광주광역시 북구 중흥동,35.1678705,126.8997494
'170825071122272,광주광역시,광산구,운남동,광주광역시 광산구 운남동,35.1678705,126.8997494
'170825084126912,광주광역시,동구,동명동,광주광역시 동구 동명동,35.1678705,126.8997494
'170826044514492,광주광역시,서구,농성동,광주광역시 서구 농성동,35.1678705,126.8997494
'170826043823569,광주광역시,북구,운암동,광주광역시 북구 운암동,35.1678705,126.8997494
'170826044400598,광주광역시,서구,금호동,광주광역시 서구 금호동,35.1678705,126.8997494
'170826163449565,광주광역시,광산구,쌍암동,광주광역시 광산구 쌍암동,35.1678705,126.8997494
'170827035116952,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.1711441,126.8108771
'170827064859468,광주광역시,서구,치평동,광주광역시 서구 치평동,35.1711441,126.8108771
'170827143556485,광주광역시,동구,호남동,광주광역시 동구 호남동,35.1711441,126.8108771
'170827212639633,광주광역시,광산구,우산동,광주광역시 광산구 우산동,35.1711441,126.8108771
'170829050443965,광주광역시,서구,치평동,광주광역시 서구 치평동,35.1711441,126.8108771
'170829125609760,광주광역시,동구,지산동,광주광역시 동구 지산동,35.1711441,126.8108771
'170829124538336,광주광역시,서구,풍암동,광주광역시 서구 풍암동,35.1711441,126.8108771
'170831071943012,광주광역시,서구,풍암동,광주광역시 서구 풍암동,35.1711441,126.8108771
'170831165850300,광주광역시,동구,광산동,광주광역시 동구 광산동,35.1711441,126.8108771
'170902082125768,광주광역시,광산구,장록동,광주광역시 광산구 장록동,35.1711441,126.8108771
'170903132207431,광주광역시,광산구,수완동,광주광역시 광산구 수완동,35.1711441,126.8108771
'170904051401529,광주광역시,동구,학동,광주광역시 동구 학동,35.1538757,126.9153168
'170904050449711,광주광역시,서구,유촌동,광주광역시 서구 유촌동,35.1538757,126.9153168
'170905071820163,광주광역시,광산구,장덕동,광주광역시 광산구 장덕동,35.1538757,126.9153168
'170905171207548,광주광역시,동구,불로동,광주광역시 동구 불로동,35.1538757,126.9153168
'170905214933657,광주광역시,북구,용봉동,광주광역시 북구 용봉동,35.1155815,126.6764846
'170906131609482,광주광역시,서구,치평동,광주광역시 서구 치평동,35.1569342,126.9342774
'170906152854091,광주광역시,동구,소태동,광주광역시 동구 소태동,35.1569342,126.9342774
'170907031907590,광주광역시,북구,풍향동,광주광역시 북구 풍향동,35.1569342,126.9342774
'170907154403938,광주광역시,동구,학동,광주광역시 동구 학동,35.1569342,126.9342774
'170907191714621,광주광역시,서구,마륵동,광주광역시 서구 마륵동,35.1569342,126.9342774
'170908001233895,광주광역시,광산구,신창동,광주광역시 광산구 신창동,35.1569342,126.9342774
'170908041711596,광주광역시,서구,치평동,광주광역시 서구 치평동,35.1569342,126.9342774
'170908112835768,광주광역시,동구,계림동,광주광역시 동구 계림동,35.1569342,126.9342774
'170908124644321,광주광역시,북구,운암동,광주광역시 북구 운암동,35.1569342,126.9342774
'170909065111435,광주광역시,서구,광천동,광주광역시 서구 광천동,35.1480601,126.6905001
'170910000106187,광주광역시,서구,광천동,광주광역시 서구 광천동,35.136207,126.719617
'170910034057650,광주광역시,북구,운암동,광주광역시 북구 운암동,35.136207,126.719617
'170910141632010,광주광역시,광산구,진곡동,광주광역시 광산구 진곡동,35.136207,126.719617
'170911040917284,광주광역시,북구,지야동,광주광역시 북구 지야동,35.136207,126.719617
'170911151313798,광주광역시,남구,진월동,광주광역시 남구 진월동,35.1911045,126.9102479
'170912005001067,광주광역시,북구,용봉동,광주광역시 북구 용봉동,35.1911045,126.9102479
'170912201529198,광주광역시,남구,봉선동,광주광역시 남구 봉선동,35.1911045,126.9102479
'170912212732899,광주광역시,동구,황금동,광주광역시 동구 황금동,35.1911045,126.9102479
'170913061724194,광주광역시,광산구,도산동,광주광역시 광산구 도산동,35.1911045,126.9102479
'170913065814048,광주광역시,서구,금호동,광주광역시 서구 금호동,35.1911045,126.9102479
'170913100948411,광주광역시,남구,월산동,광주광역시 남구 월산동,35.1911045,126.9102479
'170913185420466,광주광역시,북구,용봉동,광주광역시 북구 용봉동,35.1911045,126.9102479
'170913200934841,광주광역시,광산구,안청동,광주광역시 광산구 안청동,35.1911045,126.9102479
'170913231403418,광주광역시,광산구,수완동,광주광역시 광산구 수완동,35.1911045,126.9102479
'170914050240460,광주광역시,북구,오치동,광주광역시 북구 오치동,35.1911045,126.9102479
'170914081146754,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.1911045,126.9102479
'170915165008504,광주광역시,남구,월산동,광주광역시 남구 월산동,35.22774,126.9410781
'170915214622764,광주광역시,광산구,장덕동,광주광역시 광산구 장덕동,35.22774,126.9410781
'170915221816780,광주광역시,북구,용봉동,광주광역시 북구 용봉동,35.1328591,126.8297488
'170916041533730,광주광역시,남구,송하동,광주광역시 남구 송하동,35.1328591,126.8297488
'170916195200595,광주광역시,광산구,산월동,광주광역시 광산구 산월동,35.1328591,126.8297488
'170916222917148,광주광역시,북구,동림동,광주광역시 북구 동림동,35.1328591,126.8297488
'170917082248505,광주광역시,남구,봉선동,광주광역시 남구 봉선동,35.1328591,126.8297488
'170917143448640,광주광역시,광산구,우산동,광주광역시 광산구 우산동,35.1328591,126.8297488
'170917154813019,광주광역시,서구,풍암동,광주광역시 서구 풍암동,35.1328591,126.8297488
'170917185126392,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.1638295,126.8540089
'170917222917676,광주광역시,광산구,운수동,광주광역시 광산구 운수동,35.1638295,126.8540089
'170918145718470,광주광역시,북구,매곡동,광주광역시 북구 매곡동,35.1638295,126.8540089
'170918234215274,광주광역시,동구,대인동,광주광역시 동구 대인동,35.1638295,126.8540089
'170919061705537,광주광역시,서구,쌍촌동,광주광역시 서구 쌍촌동,35.1638295,126.8540089
'170919114105303,광주광역시,서구,유촌동,광주광역시 서구 유촌동,35.1638295,126.8540089
'170919223423320,광주광역시,북구,용봉동,광주광역시 북구 용봉동,35.1638295,126.8540089
'170922022535786,광주광역시,북구,운암동,광주광역시 북구 운암동,35.1638295,126.8540089
'170922222556521,광주광역시,북구,문흥동,광주광역시 북구 문흥동,35.1638295,126.8540089
'170923004940981,광주광역시,서구,마륵동,광주광역시 서구 마륵동,35.1638295,126.8540089
'170923073801859,광주광역시,동구,계림동,광주광역시 동구 계림동,35.1638295,126.8540089
'170923191314399,광주광역시,광산구,안청동,광주광역시 광산구 안청동,35.2014475,126.8636426
'170923215232376,광주광역시,광산구,소촌동,광주광역시 광산구 소촌동,35.2014475,126.8636426
'170924040759848,광주광역시,동구,충장로4가,광주광역시 동구 충장로4가,35.2014475,126.8636426
