NODE_NM,위도,경도
와우리,35.25305556,126.9342417
양지,35.25373611,126.9406056
월전(담양),35.25384167,126.9430083
양지분교,35.25443889,126.94925
송강정종점,35.25305,126.9536444
원유동,35.24354722,126.9537361
담양월곡,35.23895,126.9545583
노안동,35.23582222,126.955025
주평,35.23098056,126.9559778
연천,35.17715278,127.0279028
반석,35.17891944,127.0221333
전남교육연수원,35.18238056,127.0132944
소쇄원,35.18263611,127.0119222
가사문학관,35.18720278,127.0044361
충효동환벽당,35.18668333,127.0025667
광주호호수생태원,35.18389167,127.0004861
수리,35.18248333,126.9997056
석제,35.18031944,126.9989833
금곡,35.16974444,126.9987833
충장사(북),35.16200556,126.9801861
인성고,35.10346389,126.8787222
송암동,35.09856111,126.8771278
광곡입구,35.100902,126.87064
임정,35.10189255,126.8690568
이동입구,35.09586111,126.8591333
향등,35.08908889,126.8771167
양과동,35.08673889,126.8750417
수춘,35.08525,126.8679306
이장1동,35.08729167,126.8614
이장2동,35.08816111,126.8581944
복수,35.08929444,126.8559444
포충사,35.08961944,126.8498111
원산,35.08862222,126.844625
상지석,35.086625,126.8404833
하지석,35.08364167,126.8361944
대촌동행정복지센터,35.081275,126.8342806
도촌,35.07749722,126.8366611
상칠석,35.07363056,126.8364861
어전,35.05864167,126.835325
광이리,35.05419167,126.8357222
남평교,35.05085278,126.8384611
남평농협,35.04683889,126.8404917
나주축산농협,35.04544167,126.8426333
광남고,35.03852778,126.8420778
광주어망,35.034925,126.8369806
방축마을,35.03014444,126.8329917
팔마아파트,35.02625833,126.8321222
매화동(나주),35.01984167,126.8284167
산제 아랫길,35.01728611,126.8265389
산제 윗길,35.01437222,126.82435
국립나주병원,35.00941111,126.821275
도래,34.997675,126.8207944
행정,35.00325833,126.8216472
산제 아랫길,35.017125,126.8262028
팔마아파트,35.02608056,126.8321222
남평미래병원,35.02845278,126.8331667
남평오거리,35.04650833,126.8383694
평산리,35.05678889,126.8350361
하칠석/고싸움전수관,35.06960278,126.835325
하지석,35.08353056,126.8362778
상지석,35.08635833,126.8401472
포충사,35.08960278,126.8499722
이장1동,35.08716944,126.8616667
양과동,35.08527778,126.8724306
향등,35.08981111,126.8772167
송암동,35.09895278,126.8774861
인성고,35.10328611,126.8788917
금호타운아파트,35.11003056,126.8964306
광주대,35.107166,126.897054
문성석재,35.02164167,127.0768611
우주선어린이공원입구,35.191026,126.813076
운수마을,35.15657342,126.7804399
운수마을,35.15609753,126.7808397
원사호마을,35.21596,126.730772
지실마을,35.17477,126.793913
지실마을,35.174824,126.794022
첨단병원입구,35.21880385,126.8459336
첨단병원입구,35.21881655,126.8458594
광주국제양궁장,35.133341,126.891866
광주국제양궁장,35.133155,126.891738
봉주초교,35.136653,126.889256
봉주초교,35.136429,126.889218
주월명지아파트,35.140014,126.886437
주월명지아파트,35.139695,126.886913
조선대공과대학,35.142644,126.924761
빛고을고입구,35.21290961,126.8614922
연제외촌입구,35.19763292,126.8663449
운암3동행정복지센터,35.1821614,126.8740216
운암3동행정복지센터,35.18221454,126.8739948
운암우성아파트,35.18483577,126.8771955
운암우성아파트,35.184813,126.877076
첨단2체육공원,35.20056039,126.8612014
첨단2체육공원,35.20079638,126.8617559
화인특장,35.19826056,126.8599079
화인특장,35.19806711,126.8599722
금호저수지입구,35.13268403,126.8487237
금호저수지입구,35.13303271,126.8490039
상무역(남),35.14603958,126.8488398
상무역(남),35.146138,126.84874
서구국민체육센터,35.12946517,126.8809775
서구국민체육센터,35.12988816,126.8805032
월드컵경기장 정문,35.13319356,126.87278
월드컵경기장 정문,35.13297257,126.8726202
월드컵경기장주차장,35.130807,126.877415
월드컵경기장주차장,35.1303671,126.8769199
유덕1교차로,35.16412543,126.8484757
유덕1교차로,35.16423091,126.8481461
자활촌입구,35.13845162,126.8487693
자활촌입구,35.139165,126.848986
화정우성아파트,35.136774,126.872589
화정우성아파트,35.13626591,126.8725878
희망가아파트,35.14289516,126.8488418
희망가아파트,35.142363,126.849098
비엔날레주차장,35.186256,126.884233
계소리1구,35.05085004,126.958364
계소리1구,35.05081815,126.958524
계소리3구입구,35.04838056,126.9587761
계소리3구입구,35.04830944,126.9589388
하니움스포츠센터서문,35.04831598,126.9636566
하니움스포츠센터서문,35.04846028,126.9636619
오성아파트,35.051676,126.958893
오성아파트,35.051757,126.958914
봉흥마을,35.218882,126.730931
산정,35.248341,126.813599
화순서라아파트,35.053195,126.969048
잠정햇살마을,34.984905,126.961738
잠정햇살마을,34.984957,126.961825
화순서라아파트,35.053123,126.969217
동산마을,35.114263,126.721941
대덕마을,35.113592,126.707676
학동마을,35.112902,126.705453
복굴,35.110945,126.699058
신동마을,35.109822,126.693036
내기마을,35.111824,126.691299
송학입구,35.121362,126.683152
정렬사,35.043616,126.715067
광림초교입구,35.171471,126.871035
광주이노비즈센터,35.237217,126.865906
광주이노비즈센터,35.237344,126.865974
양산GS그린자이아파트,35.209721,126.88251
양산GS그린자이아파트,35.209878,126.882598
삼도농협대산경제사업장,35.126433,126.680747
삼도농협대산경제사업장,35.126455,126.680826
월곡,35.115025,126.712514
월곡,35.115,126.712424
송암공단(세영운수),35.113963,126.875041
황곡입구,35.08814,126.839018
황곡입구,35.08815,126.83896
압촌마을,35.089676,126.838005
압촌마을,35.089802,126.838049
광주국제영어마을,35.093301,126.837468
임암입구,35.091885,126.853158
문화초교,35.17321667,126.9326944
문화초교,35.17255278,126.9327861
문흥명지아파트,35.18401667,126.9242722
문흥중,35.18652778,126.9199694
문흥1동행정복지센터,35.18774722,126.9217861
문흥1동행정복지센터,35.18735556,126.921275
문흥고가,35.18133889,126.9290028
문흥고가,35.18144444,126.928675
문흥중앙초교,35.18345278,126.9213972
문흥중앙초교,35.18353333,126.9216333
문흥지구입구(서),35.18954444,126.9335583
제일장식,35.05675,126.9924472
화순미륭아파트,35.05745278,126.9923083
박물관입구,35.18688056,126.880775
박물관입구,35.18716389,126.8799222
광주박물관,35.18635278,126.8818778
광주박물관,35.186453,126.88377
반촌,35.19165,126.8514417
방림교,35.13380278,126.9230944
방림삼거리,35.13376111,126.9185472
방송통신대,35.20963889,126.8371472
방송통신대,35.20943333,126.8372528
방혜,35.19300278,126.7743917
백길마을,35.21073611,126.7839194
백동,35.04063889,127.0069639
백동,35.04080556,127.0069889
백암,35.0247,126.9509722
장성백운,35.24402778,126.7814833
백운광장,35.131783,126.900075
백운광장,35.13095,126.89967
백운우체국,35.13589167,126.9014417
백운우체국,35.13481944,126.9013861
백운우체국,35.13518611,126.9016
백운초교(북),35.13796111,126.9014556
광주학생독립운동기념관,35.14467778,126.86415
백화아파트,35.12998056,126.9271528
유덕초교,35.16465278,126.8632583
버들마을,35.16235833,126.8627861
법림사,35.08678333,126.9352556
법림사,35.08683056,126.9356056
법원,35.15040556,126.9330611
법원,35.14987778,126.9331
벽라교,35.05007778,126.9669444
벽라리(화순역),35.053215,126.965079
첨단초교후문,35.22088889,126.8392722
서일초교,35.211237,126.897828
벽송,35.01184444,127.0820472
벽송,35.01183889,127.0818722
벽송저수지,35.01558056,127.078675
벽송저수지,35.01574722,127.0787222
벽파정,35.2035,126.7668611
보강,35.212725,126.6586306
보건대후문,35.19162778,126.8427222
보건대후문,35.191875,126.8426
보화촌,35.20608333,126.7632694
보훈병원후문,35.20870556,126.8495111
보훈병원,35.20653333,126.8480222
보훈병원,35.20674167,126.8487028
보훈병원후문,35.20885,126.8495417
광주기아챔피언스필드정문,35.16611,126.88667
광주기아챔피언스필드정문,35.166404,126.886153
복룡입구,35.21431389,126.8649139
복룡입구,35.213881,126.865509
시립장애인복지관,35.18655,126.8673028
시립장애인복지관,35.18625278,126.8676528
본량삼거리,35.17976944,126.7256667
본량학생야영장,35.19598889,126.6820972
본량초교,35.17925278,126.7230028
본량파출소,35.18126389,126.73055
오비맥주,35.19846389,126.8857778
오비맥주,35.19786111,126.8844722
봉선1동행정복지센터,35.13008611,126.9108333
봉선1동행정복지센터,35.13113611,126.9107944
조봉초교,35.122842,126.911688
조봉초교,35.12304722,126.9121222
죽림,35.261375,126.9598139
계소리1구,35.05162222,126.9587194
계소리3구,35.04729722,126.9566778
고룡정보산업학교,35.20779167,126.7676167
구강리,35.186375,126.7824778
구룡(본량),35.20685,126.6868361
빛고을노인건강타운,35.10005563,126.8951047
구암,35.10364444,126.8975361
남계(장성),35.26985278,126.8294917
내등,35.18899167,126.7617583
노대,35.09906389,126.9050528
녹서,35.20052222,126.6652611
녹진,35.26239722,126.7881917
패밀리농장,35.20555278,126.663575
장성남면농협,35.241725,126.8112583
능주고,34.98651389,126.9600639
능주면사무소,34.99006667,126.9585694
만수리,35.01251667,126.9535111
능주초교,34.98851667,126.9585167
덕남,35.09395556,126.8988944
덕성,35.25656944,126.7792722
동림마을,35.20970833,126.6890472
동호,35.16995278,126.684175
용호(광산구),35.18273056,126.6794611
마령,35.20255833,126.6650722
수동,35.01676111,126.9528333
매화동(장성),35.26685833,126.8274167
맥동,35.20279444,126.7539306
가마,35.17111389,126.7027944
방혜,35.19305556,126.7744
백길마을,35.21068056,126.7839556
백암,35.02466389,126.9510917
장성백운,35.24411389,126.7815306
벽라교,35.050025,126.9669972
벽라리(화순역),35.05308,126.965688
벽파정,35.20341944,126.7668778
보강,35.21268056,126.6585556
보화촌,35.20603056,126.7633139
본량삼거리,35.17971111,126.7256806
본량학생야영장,35.195975,126.6820361
본량초교,35.17917778,126.7230333
본량파출소,35.18124167,126.7306028
북성,35.17644444,126.7120278
남면보건지소,35.23752778,126.803325
비아농협,35.22191389,126.8247944
산수보건소,35.19221667,126.7462611
서태마을입구,35.23721111,126.8215139
삼화교,35.22275,126.7366639
상림,35.27086,126.862422
서태리1구,35.03948611,126.9509472
서태리2구,35.03155556,126.9444083
석동,35.23015556,126.7368472
성내,35.21798611,126.7496944
세량리,35.07438333,126.91365
만연빌딩,35.05577778,126.9888778
수성,35.18438611,126.6751111
수촌,35.25792222,126.8163556
신당,35.18493056,126.7347611
신등,35.19528611,126.7706778
신봉정,35.19092222,126.7649472
신촌(본량),35.18707778,126.6822333
양곡,35.20139167,126.6827694
역청공장,35.03268889,126.9474
연계삼거리,35.22588611,126.73575
연동 동길,35.20769722,126.7782278
연동 서길,35.20445833,126.7725222
연양리1구,35.04193611,126.9628611
연양리2구,35.03903611,126.9626194
연화공장,35.03476389,126.9609194
예림,35.16950278,126.6951361
오룡,35.2503,126.7428139
옥산,35.19104444,126.6742111
와산,35.240875,126.730275
외등,35.18406667,126.7532972
산막,35.19832778,126.7671444
원지리,35.00854444,126.9572806
월봉서원입구,35.23633056,126.7380222
월산(본량),35.19834444,126.6812278
월정(장성),35.23825278,126.8180583
월정,35.24446111,126.8637222
임곡교,35.20762778,126.7521444
광일고,35.21985,126.7429583
가정,35.21648889,126.7527944
임암입구,35.09194,126.853131
이동입구(서),35.095655,126.859075
이동입구(서),35.095731,126.859089
태양식물원,35.101036,126.866313
태양식물원,35.101201,126.866377
진로아파트/현대2차아파트,35.20517,126.895751
진로아파트/현대2차아파트,35.205314,126.89585
국제고등학교,35.199392,126.900766
고려중,35.193445,126.898678
고려중,35.19356,126.899217
용봉동 도나우타운,35.183149,126.89405
용봉동 도나우타운,35.183303,126.893296
용봉 한국아델리움 아파트,35.178453,126.892345
용봉 한국아델리움 아파트,35.178663,126.892112
용봉 한국아델리움 아파트 후문,35.177607,126.892801
용봉 한국아델리움 아파트 후문,35.177586,126.8929197
경신여자고등학교,35.175915,126.890258
경신여자고등학교,35.175765,126.890352
운암동 경신여고,35.173395,126.889223
문흥지구입구(남),35.188246,126.934042
상공회의소 임시정류소,35.14996,126.883389
힐스테이트 각화,35.186654,126.938284
힐스테이트 각화,35.186649,126.937962
운암산코오롱하늘채아파트,35.1789681,126.860704
운암산코오롱하늘채아파트,35.17900757,126.8607885
용봉현대1차,35.17728,126.888933
용봉현대1차,35.177031,126.889002
살레시오고입구,35.213512,126.897855
살레시오고입구,35.213392,126.897648
살레시오고교,35.216512,126.895162
전남대용봉탑,35.175078,126.905975
동천6단지,35.171759,126.871236
동천6단지,35.171514,126.870834
경암근린공원,35.180325,126.802313
경암근린공원,35.180087,126.802405
하남초교(북),35.18107,126.799815
하남초교(북),35.181135,126.79962
유애서원,35.181962,126.804719
유애서원,35.181872,126.805016
입하마을,35.104423,126.875546
입하마을,35.104654,126.875114
광주김치타운입구,35.106941,126.867
광주김치타운입구,35.10707,126.866768
광주효천시티프라디움,35.1018,126.873113
광주효천시티프라디움,35.102081,126.873062
신효천마을,35.098299,126.878441
용산초교,35.118751,126.930941
용산초교,35.118868,126.930826
용산지구모아엘가에듀파크,35.11726,126.925941
용산지구모아엘가에듀파크,35.117311,126.926372
용산지구대성베르힐,35.117157,126.922323
용산지구대성베르힐,35.117496,126.923503
지원2동행정복지센터,35.120199,126.932869
지원2동행정복지센터,35.120068,126.932911
광주공원(동),35.149215,126.910239
계림오거리,35.154572,126.922332
계림오거리,35.154404,126.922395
로제비앙아파트,35.155209,126.924281
로제비앙아파트,35.154864,126.924298
두산위브아파트,35.158452,126.924443
두산위브아파트,35.158339,126.924446
광주송하동우편집중국,35.108182,126.879646
효천1지구입구,35.106286,126.877559
효천1지구입구,35.106211,126.877681
임동주공아파트,35.16829,126.885675
연제외촌,35.19718,126.866786
연제외촌,35.19722,126.866949
힐스테이트연제아파트,35.19607,126.870133
힐스테이트연제아파트,35.19595,126.870099
주월주택단지(임시),35.136528,126.897252
남광주역(안),35.13869859,126.9227407
전남대병원/남광주시장(안),35.13983038,126.9223544
광주송정역(안),35.13820833,126.7917333
연합의원,35.04331,126.8429617
연합의원,35.04314333,126.8430383
교촌마을,35.04074833,126.8429583
교촌마을,35.04069167,126.843055
LH1단지,0,0
봉선라인아파트,35.12568056,126.9094056
양림휴먼시아1차,35.13436389,126.9138167
양림휴먼시아1차,35.13406944,126.9130917
봉선삼익사거리,35.12675556,126.9112
봉선삼익사거리,35.12648889,126.9113222
매곡대화아파트,35.19206389,126.8921556
무양서원입구,35.21075556,126.8426667
무양서원입구,35.21110833,126.8428639
화순부영아파트,35.05895833,126.9923083
마재부영아파트,35.12433889,126.8596444
마재부영아파트,35.12438333,126.8600639
서림초교입구,35.160597,126.900038
서림초교입구,35.16069,126.900396
오치1동행정복지센터,35.19100278,126.9053
북구청,35.17341944,126.9138
북구청,35.17349,126.914354
북구보건소,35.17301111,126.9104361
북구보건소,35.17274167,126.9100306
북부경찰서,35.18716389,126.9001889
북부경찰서,35.18734444,126.8998694
북성,35.17648056,126.7119667
남면보건지소,35.23746667,126.8033167
비시동,35.21359722,126.7568889
비아농협,35.22200278,126.8247722
산월초교입구,35.21219722,126.8368111
산월초교입구,35.21188056,126.8371472
첨단금호아파트,35.22137222,126.8361389
비아중,35.22275,126.8351556
비아119안전센터(서),35.22019444,126.8227194
비아119안전센터(서),35.22015556,126.8228472
화순사평,35.00615278,127.098825
사평중,35.00799167,127.0886556
사평중,35.008025,127.0890222
사평초교,35.00765,127.0933611
사평초교,35.00778889,127.0933167
산동교,35.18936667,126.857825
산수보건소,35.19224722,126.7461778
산수시장,35.15419722,126.9317806
산수동우체국,35.15548611,126.9308278
산수시장,35.15428889,126.9315278
산수동우체국,35.15543611,126.9310861
산수2동행정복지센터,35.15506724,126.936624
산업인력공단,35.22876667,126.8567194
산업인력공단,35.22856667,126.8567361
살레시오고,35.21667778,126.8946361
살레시오여고,35.14729444,126.9276667
살레시오여고,35.14723333,126.9279361
삼각그린타운,35.19626667,126.9000222
원삼각마을삼일아파트,35.19863611,126.9034556
전남고입구,35.144835,126.844473
명도삼거리,35.17009722,126.7000639
유동사거리,35.15891389,126.9064389
목련마을6단지,35.17756667,126.8174028
하남삼성전자,35.20220278,126.8079361
하남삼성전자,35.20240556,126.8067222
상촌(임곡),35.231178,126.73101
삼영특수강,35.20885556,126.8103444
삼우아파트,35.16595833,126.8704611
삼우아파트,35.16610556,126.8706056
삼익세라믹,35.13059722,126.9293806
삼익세라믹,35.13054167,126.9292056
양산타운,35.211978,126.872863
양산타운,35.21148611,126.8731222
봉선삼익아파트(북),35.12570014,126.9131612
봉선삼익아파트(남),35.123705,126.912451
봉선삼익아파트(남),35.1244,126.912211
원삼각마을삼일아파트,35.19813333,126.9036611
삼정초교,35.16684444,126.9372111
삼정초교,35.16598333,126.9370361
서태마을입구,35.23715556,126.8214361
일곡삼호아파트,35.21361944,126.8978694
일곡삼호아파트,35.21347778,126.8977417
임곡동행정복지센터,35.21925278,126.7446833
임곡역,35.21868889,126.7457361
원임곡,35.22056389,126.7408694
임곡정수장,35.21516111,126.7468194
입석,35.18856944,126.7402139
자풍,35.25046944,126.7716889
작동,35.2618,126.8448417
장수동,35.18347944,126.7890092
종산제입구,35.24460278,126.7400667
종산,35.23846667,126.7384417
주도리3구,35.03220556,126.9396417
장성남중,35.24351667,126.8126944
매동,35.19012778,126.74265
산음,35.18725278,126.7373
장수지하도,35.18268333,126.7911139
진곡 서길,35.21115556,126.7885722
진성,35.21368611,126.7905944
창암,35.20713611,126.7708361
천덕리,35.00290278,126.9589056
천동(광산구),35.21048889,126.7611778
평림,35.16763889,126.6906417
평산리(장성),35.24049722,126.7896472
구 하남북초교,35.21333611,126.7948889
학동(본량),35.19177778,126.6700083
화산(장성),35.19676667,126.6663833
화순제일중,35.05436111,126.9764194
화순교(동),35.06055556,126.9893556
대리교통광장(서),35.05293056,126.9712556
화순시장,35.059575,126.9826139
화순우체국,35.06053056,126.9915
화순주유소,35.06129167,126.9838194
화순중(북),35.05695556,126.9797611
화순중(남),35.05568889,126.9790056
화순터미널,35.05575278,126.9831417
황산,35.178075,126.7174111
흑석,35.19583611,126.7509083
송산유원지,35.15833611,126.7381389
중방,35.15283056,126.7358972
운평,35.153,126.731525
죽산,35.16798056,126.7293278
풍숙,35.17262778,126.7279167
가삼,35.15654444,126.7219611
송산,35.15888056,126.7164139
동백훈련장,35.15960556,126.7111194
지동(광산구),35.16084722,126.7078611
금복중,35.161575,126.6848306
삼암,35.16236667,126.6788806
삼도삼거리,35.16315278,126.6746694
삼도서초교,35.16030556,126.6719917
칠성,35.15734167,126.672175
마암,35.150375,126.6633389
용성자동차학원,35.14997778,126.6591139
대야,35.13733611,126.6733861
우치,35.13833611,126.6671778
쌍내,35.13633333,126.6635528
망월,35.13741389,126.6614028
대봉삼거리,35.13897222,126.6598861
대봉,35.14243333,126.660725
상무자동차학원,35.148625,126.6591917
가산(북),35.13419722,126.6771639
가산,35.13035278,126.6789639
송학,35.10836944,126.6851972
광산구유스호스텔,35.11649444,126.6846556
명동삼거리,35.12135556,126.7157583
월곡마을,35.12438333,126.707725
연동,35.12374444,126.7000889
회룡(광산구),35.1239,126.6957417
도야,35.12569722,126.6892111
신광(삼도),35.12768056,126.6844278
대산,35.128925,126.6814056
대산삼거리,35.12870556,126.6800861
명화동,35.12280833,126.7216333
축산시험장,35.12386667,126.7353083
용강입구,35.12449444,126.7372556
기곡,35.12614722,126.7424361
용곡입구,35.12636389,126.7448222
평동초교,35.12615556,126.7559611
옥동,35.12543056,126.7584722
평동우체국,35.12455278,126.7614083
마산(서창),35.12758056,126.8312194
동하,35.12163611,126.8329667
서창동주민센터,35.11430833,126.8296417
불암,35.11065833,126.8364556
대방엘리움2차,0,0
LH2단지,0,0
대방엘리움1차,0,0
이지더원아파트,0,0
이지더원아파트,0,0
영무예다음,0,0
영무예다음,0,0
실감미디어센터,0,0
남면사무소,35.243855,126.8128383
남면사무소,35.243935,126.8130133
송암공단,35.111593,126.884311
우치공원,35.222357,126.902025
비아1동,35.22472,126.82539
금호2동주민센터,35.128848,126.856387
금호2동주민센터,35.128732,126.85581
EG아파트,35.127626,126.855252
EG아파트,35.127591,126.855032
보건환경연구원,35.145161,126.871939
평촌도요지,35.180298,127.008084
평촌도요지,35.180228,127.008273
신용중입구,35.211531,126.864151
신용중입구,35.211795,126.864304
첨단2호반아파트,35.20788,126.864269
첨단2호반아파트,35.2071,126.864534
첨단과학산업단지,35.202443,126.863915
첨단과학산업단지,35.203532,126.864353
보훈회관(518민주화운동교육관),35.150684,126.838988
보훈회관(518민주화운동교육관),35.150102,126.838625
시립제2요양병원,35.0944099,126.8979874
시립제2요양병원,35.0946465,126.8977814
지원화훼단지,35.116049,126.93534
신기교,35.1018066,126.8954544
신기교,35.1015511,126.8954239
대동마을,35.103338,126.889477
대동마을,35.1030579,126.8897476
효천초교,35.10030729,126.8835623
효천초교,35.10027049,126.8833183
효천천년나무3단지,35.10168,126.888927
신효천마을,35.098114,126.8780289
빛고을전남대병원,35.0946312,126.8966751
신수교,35.2002296,126.8667526
연제외촌입구,35.197979,126.8661804
빛고을로입구,35.1996078,126.8635788
화암마을위,35.1581459,126.9740219
화암마을위,35.158989,126.9740067
무등산국립공원(증심사),35.13401,126.95509
신효천마을,35.098528,126.879838
육판서길,35.086598,126.938809
육판서길,35.08653,126.938843
보훈회관(서),35.151512,126.836622
보훈회관(서),35.151725,126.83652
제일장식,35.056508,126.992273
다사랑병원,35.12821,126.838006
다사랑병원,35.128684,126.838542
하남1교,35.176718,126.796478
하남1교,35.176579,126.796251
운암마을,35.154153,126.693424
운암마을,35.154148,126.693542
문화예술위원회,35.02102,126.78213
호수공원,35.0210533,126.7892227
우정사업정보센터,35.0229378,126.7943497
국립전파연구원,35.0227,126.794171
한빛1교,35.025387,126.792961
전력로,35.028737,126.790637
혁신로,35.0304794,126.796814
빛가람행정복지센터,35.0213013,126.7901001
한전KDN,35.02135,126.78267
평동우체국(동),35.124858,126.762208
조선대장미원,35.141979,126.92805
조선대병원입구,35.141788,126.927905
조선대대학원,35.14341,126.931352
조선대해오름관,35.140555,126.93202
조선대해오름관,35.140156,126.931956
조선대학교,35.141137,126.933385
대창운수,35.227433,126.851356
서창사거리,35.13919,126.831799
화순부영아파트,35.059528,126.992535
협심상사,35.14395,126.888932
남부시장,35.145761,126.88755
전력거래소,35.0211754,126.7792358
한국농촌경제연구원,35.02169479,126.7782326
명지맨션아파트,35.12705163,126.9183594
명지맨션아파트,35.12707138,126.9182467
광명그린아파트,35.12933307,126.9183165
광명그린아파트,35.12944275,126.9181824
