학교명,주소,위도,경도
동대초등학교,울산광역시 북구 신천로 36(신천동. 동대초등학교),35.6410884,129.3496308
외솔초등학교,울산광역시 중구 종가로 700. 외솔초등학교 (서동),35.5838677,129.3427149
고헌초등학교,울산광역시 북구 화동로 129. 고헌초등학교 (송정동. 초등학교),35.6021501,129.3693622
은월초등학교,울산광역시 북구 당수골23길 7. 은월초등학교 (호계동),35.6346938,129.3646775
고헌중학교,울산광역시 북구 박상진2로 81(화봉동. 송정중학교),35.6000112,129.3708829
강동중학교,울산광역시 북구 산음12길 10(산하동. 강동중학교),35.6295185,129.4350911
상안중학교,울산광역시 북구 양지길 5(상안동. 상안중학교),35.6279785,129.3306052
남목중학교,울산광역시 동구 방어진순환도로 1155(서부동. 남목중학교),35.5387686,129.4229602
남외중학교,울산광역시 중구 남외3길 50(남외동.남외중학교),35.56632,129.348466
농소중학교,울산광역시 북구 호계7길 13(호계동. 농소중학교),35.6257014,129.3552974
다운중학교,울산광역시 중구 다운로 178(다운동. 다운중학교),35.5677696,129.270048
달천중학교,울산광역시 북구 가재길 51(달천동. 달천중학교),35.6306896,129.3304273
대송중학교,울산광역시 동구 학문로 90(화정동),35.5045267,129.4196224
매곡중학교,울산광역시 북구 매곡1로 59(매곡동. 매곡중학교),35.644755,129.349408
명덕여자중학교,울산광역시 동구 학문로 40(화정동. 명덕여자중학교),35.5044393,129.4241277
무룡중학교,울산광역시 중구 화합로 456무룡중학교 (약사동),35.5658748,129.3354954
방어진중학교,울산광역시 동구 학문로 100(화정동.방어진중학교),35.5045781,129.4179894
성안중학교,울산광역시 중구 성안2길 30(성안동. 성안중학교),35.5728309,129.3180008
연암중학교,울산광역시 북구 사청1길 12.(연암동. 연암중학교),35.5856624,129.3600977
약사중학교,울산광역시 중구 평산4길 10(약사동. 약사중학교),35.5709854,129.3390504
외솔중학교,울산광역시 중구 종가로 710(서동. 외솔중학교),35.5842573,129.3434351
울산여자중학교,울산광역시 중구 구교10길 60(반구동. 울산여자중학교),35.5642362,129.3381063
울산제일중학교,울산광역시 중구 태화로 77(태화동. 울산제일중학교),35.5545141,129.2846671
유곡중학교,울산광역시 중구 유곡로 85(태화동. 유곡중학교),35.5588435,129.2996477
이화중학교,울산광역시 북구 산업로 1631(중산동.이화중학교),35.6579535,129.3391995
일산중학교,울산광역시 동구 진성15길 15(일산동. 일산중학교),35.5062724,129.4232944
천곡중학교,울산광역시 북구 고래로 38(천곡동. 천곡중학교),35.6321185,129.3406753
학성여자중학교,울산광역시 중구 명정3길 12(태화동. 학성여자중학교),35.555264,129.291472
호계중학교,울산광역시 북구 당수골5길 30(매곡동),35.6420711,129.3654455
화봉중학교,울산광역시 북구 통샘1길 2(화봉동. 화봉중학교),35.5893648,129.3608514
화암중학교,울산광역시 동구 문현5길 35(방어동. 화암중학교),35.4883299,129.4123793
화진중학교,울산광역시 동구 양지1길 45(화정동. 화진중학교),35.4967458,129.4224336
효정중학교,울산광역시 북구 염포로 363(양정동. 효정중학교),35.5591264,129.3785471
진장중학교,울산광역시 북구 진장10길 24. 진장중학교 (진장동),35.5633478,129.3584655
울산중학교,울산광역시 중구 종가 7길 6(복산동),35.5682927,129.3283227
현대청운중학교,울산광역시 동구 방어진순환도로 1073. 현대청운중학교 (서부동),35.5356857,129.4287653
현대중학교,울산광역시 동구 봉수로 453(서부동. 현대중학교),35.5247425,129.4231828
울산스포츠과학중학교,울산광역시 북구 산음3길 16. 울산스포츠과학중학교 (산하동),35.6233896,129.4313779
두왕초등학교병설유치원,울산광역시 남구 테크노산업로82번길 17(두왕동),35.5246932,129.3390702
강남초등학교병설유치원,울산광역시 남구 중앙로166번길 51. 강남초등학교 병설유치원 (달동. 강남초등학교),35.5379056,129.3189699
해담솔유치원,울산광역시 울주군 범서읍 대리1길 13-3(범서읍),35.5686009,129.2442819
남산초등학교병설유치원,울산광역시 남구 거마로 17(옥동. 남산초등학교),35.5370442,129.2958888
대현초등학교병설유치원,울산광역시 남구 수암로 165-3(야음동. 대현초등학교),35.5279302,129.3250222
덕신초등학교병설유치원,울산광역시 울주군 온산읍 서영남1길 27. 덕신초등학교병설유치원 (온산읍),35.4371673,129.3056407
동평초등학교병설유치원,울산광역시 남구 도산로77번길 13-14(달동. 동평초등학교),35.5328508,129.3254417
두동초등학교병설유치원,울산광역시 울주군 두동면 대밀길 29(두동면),35.6549949,129.202159
온산초등학교병설유치원,울산광역시 울주군 온산읍 신온9길 16. 온산초등학교 (온산읍),35.4285018,129.3136679
반곡초등학교병설유치원,울산광역시 울주군 언양읍 언동3길 42-3. 반곡초등학교(반곡초등학교병설유치원) (언양읍),35.6033055,129.1414205
새울산유치원,울산광역시 남구 꽃대나리로46번길 5. 새울산유치원 (야음동),35.5327399,129.3353296
반천초등학교병설유치원,울산광역시 울주군 언양읍 샘소3길 19(언양읍. 반천초등학교),35.5560676,129.1831488
방기초등학교병설유치원,울산광역시 울주군 삼남면 하방로 56. 방기초등학교 (삼남면),35.5069883,129.0930197
범서초등학교병설유치원,울산광역시 울주군 범서읍 천상1길 7. 범서초등학교병설유치원 (범서읍),35.5646327,129.2307508
옥서초등학교병설유치원,울산광역시 남구 법대로14번길 19(옥동. 옥서초등학교),35.5381741,129.2855615
삼동초등학교병설유치원,울산광역시 울주군 삼동면 삼동로 788(삼동면),35.5236929,129.1592665
삼평초등학교병설유치원,울산광역시 울주군 온산읍 삼평길 200(온산읍),35.4063013,129.3228918
삼호초등학교병설유치원,울산광역시 남구 북부순환도로19번길 8. 삼호병설유치원 (무거동),35.5524862,129.2650023
서생초등학교병설유치원,울산광역시 울주군 서생면 신암해안길 58. 서생초등학교 (서생면),35.3495114,129.3273911
선암초등학교병설유치원,울산광역시 남구 산업로325번길 4(선암동. 선암초등학교),35.5145476,129.337691
성동초등학교병설유치원,울산광역시 울주군 서생면 진하길 7(서생면. 성동초등학교병설유치원),35.3856741,129.3421943
수암초등학교병설유치원,울산광역시 남구 중앙로 47(신정동),35.5242582,129.3152821
신정초등학교병설유치원,울산광역시 남구 봉월로67번길 16. 신정초등학교 병설유치원 (신정동. 신정초등학교),35.5390996,129.3031658
야음초등학교병설유치원,울산광역시 남구 산업로355번길 111. 야음초등학교병설유치원 (야음동),35.5212689,129.3295527
언양초등학교병설유치원,울산광역시 울주군 언양읍 북문8길 49. 언양초등병설유치원 (언양읍. 언양초등학교),35.5721728,129.1261549
옥동초등학교병설유치원,울산광역시 남구 문수로 401. 옥동초등학교 (옥동. 옥동초등학교),35.5345369,129.2968776
옥현유치원,울산광역시 남구 옥현로 18(무거동) 옥현유치원,35.5392099,129.2581422
온남초등학교병설유치원,울산광역시 울주군 온양읍 화산발리로 734. 온남초등학교 (온양읍. 온남초등학교),35.4060323,129.2891855
구영유치원,울산광역시 울주군 범서읍 모두박길 10-5. 구영유치원 (범서읍),35.5659287,129.2507255
온양초등학교병설유치원,울산광역시 울주군 온양읍 남창1길 32(온양읍),35.4178408,129.2801709
울산중앙초등학교병설유치원,울산광역시 남구 돋질로91번길 34(신정동.울산중앙초등학교),35.5420995,129.3150257
울주명지초등학교병설유치원,울산광역시 울주군 범서읍 점촌4길 17(범서읍),35.572389,129.2378141
웅촌초등학교병설유치원,울산광역시 울주군 웅촌면 곡천검단로 4. 웅촌초등학교 (웅촌면. 웅촌초등학교),35.464273,129.207427
월평초등학교병설유치원,울산광역시 남구 신남로95번길 15. 월평초등학교 (신정동),35.529462,129.3121097
월봉초등학교병설유치원,울산광역시 남구 팔등로115번길 10(신정동. 월봉초등학교),35.5483488,129.3191085
장생포초등학교병설유치원,울산광역시 남구 장생포고래로125번길 5. 장생포초 병설유치원 (장생포동. 장생포초등학교),35.5037161,129.3682163
중남초등학교병설유치원,울산광역시 울주군 삼남면 사촌신복로 572(삼남면. 중남초등학교),35.536601,129.108836
척과초등학교병설유치원,울산광역시 울주군 범서읍 갈매정길16(척과리) 척과초등학교병설유치원,35.6148957,129.2758051
청량초등학교병설유치원,울산광역시 울주군 청량면 덕정5길 14. 청량초등학교병설유치원 (청량면. 청량초등학교),35.4868892,129.2968772
금란유치원,울산광역시 남구 중앙로 15(야음동),35.5230131,129.3184629
남선미유치원,울산광역시 남구 돋질로302번길 8. 남선미유치원(삼산동 1547-1),35.5434609,129.3374402
노벨유치원,울산광역시 남구 돋질로 254(달동.노벨유치원),35.5433219,129.3329685
굿모닝유치원,울산광역시 울주군 온양읍 솔밭1길 42-4(온양읍),35.4062061,129.2860573
하늘숲생태유치원,울산광역시 남구 번영로30번길 15-4하늘 숲 생태 유치원,35.5282959,129.3326078
베델유치원,울산광역시 남구 어은로3번길 7(무거동.베델유치원),35.5500144,129.2722239
새라유치원,울산광역시 남구 화합로71번길 17(야음동) 새라유치원,35.531379,129.3394126
서울유치원,울산광역시 남구 수암로155번길 22-7(야음동)서울유치원,35.5285735,129.3228865
수니유치원,울산광역시 남구 신복로72번길 28-25(무거동.수니유치원),35.5531804,129.2552254
아름유치원,울산광역시 남구 월평로 274(삼산동. 삼신현대아파트 유치원),35.5461509,129.3347331
강남새싹유치원,울산광역시 남구 중앙로28번길 5-11. 강남새싹유치원 (야음동),35.52459,129.3185813
요요영재유치원,울산광역시 남구 야음로5번길 21(야음동),35.5223495,129.3217849
예랑유치원,울산광역시 남구 신복로41번길 12예랑유치원 (무거동. 예랑유치원),35.5480143,129.2564755
옥동예은유치원,울산광역시 남구 문수로410번길 10(신정동. 현대아파트),35.5302394,129.2965278
이화유치원,울산광역시 남구 삼산로77번길 35-1이화유치원,35.5376,129.3147759
한별유치원,울산광역시 남구 신복로71번길 8. 한별유치원 (무거동. 무거현대아파트),35.5483758,129.2546913
정광사금강유치원,울산광역시 남구 정광로 4. 14 (무거동),35.5466408,129.2843104
정지유치원,울산광역시 남구 돋질로183번길 33(신정동),35.5443025,129.3240098
파랑새유치원,울산광역시 남구 돋질로401번길 12(삼산동. 세양청구아파트),35.5454684,129.3508494
해바라기유치원,울산광역시 남구 대공원로115번길 13(옥동),35.5308696,129.2959495
현대한솔유치원,울산광역시 남구 월평로 239. 8 (삼산동),35.5476698,129.3326761
온누리유치원,울산광역시 울주군 언양읍 반천강변길 51(언양읍),35.5568096,129.1896769
대동유치원,울산광역시 울주군 언양읍 방천5길 11-10(언양읍),35.5660002,129.1123747
아담유치원,울산광역시 울주군 온산읍 거남1길 38(온산읍),35.4520321,129.3161594
온산에덴유치원,울산광역시 울주군 온산읍 서영남길 42. 온산에덴유치원 (온산읍),35.4361118,129.3047797
서울산유치원,울산광역시 울주군 언양읍 서문4길 15(언양읍),35.5685386,129.1196431
지혜숲유치원,울산광역시 울주군 온산읍 영남4길 28(온산읍),35.4396657,129.311469
세종유치원,울산광역시 울주군 상북면 남천로 247. 해피키즈유치원 (상북면),35.5683147,129.1072944
석남유치원,울산광역시 울주군 삼남면 교동로 143. 석남유치원 (삼남면),35.56251,129.1162938
신하나유치원,울산광역시 울주군 범서읍 점촌6길 5-12(범서읍)신하나유치원,35.5680395,129.2431984
울산누리유치원,울산광역시 울주군 웅촌면 삼동로 1617-1(웅촌면),35.4912177,129.2134012
한솔유치원,울산광역시 울주군 온양읍 연안2길 38. 한솔유치원 (온양읍),35.4073093,129.2814771
한아름유치원,울산광역시 울주군 범서읍 점촌6길 31-11(범서읍),35.5682556,129.2403583
청담유치원,울산광역시 울주군 온양읍 남창강변로 101(온양읍),35.4123664,129.2853207
온양새싹유치원,울산광역시 울주군 온양읍 동상로 287(온양읍),35.4137216,129.3087672
꿈밭유치원,울산광역시 울주군 청량면 삼정로 92-23(청량면)36호(쌍용하나빌리지),35.4945203,129.2381731
하늘소자연과학유치원,울산광역시 울주군 온양읍 상발1길 23. 하늘소 자연과학 유치원 (온양읍),35.4088371,129.2950591
자운영유치원,울산광역시 울주군 범서읍 굴화3길 22. 자운영유치원 (범서읍),35.5542637,129.2615026
탐엔제인유치원,울산광역시 남구 두왕로22번길 33-25(선암동),35.5064206,129.3125458
프라임유치원,울산광역시 남구 돋질로311번길 13(삼산동),35.5455754,129.3382701
으뜸과학유치원,울산광역시 울주군 범서읍 천상6길 28-12(범서읍),35.5609162,129.2231637
천상잔디유치원,울산광역시 울주군 범서읍 천상2길 6-12. 천상잔디유치원 (범서읍),35.5638453,129.2277833
소정숲유치원,울산광역시 남구 문수로 321. 4 (옥동),35.5362282,129.2889377
개운초등학교병설유치원,울산광역시 남구 두왕로 106(선암동),35.5126966,129.3110375
에꼬르앙팡유치원,울산광역시 울주군 온양읍 보곡1길 5-8. 에꼬르앙팡유치원 (온양읍),35.4097877,129.287518
삼산초등학교병설유치원,울산광역시 남구 남중로108번길 19(삼산동. 삼산초등학교),35.5447665,129.3498002
연세자연유치원,울산광역시 울주군 온양읍 솔밭길 55연세자연유치원,35.4047263,129.28706
이레유치원,울산광역시 남구 번영로75번길 31. 이레유치원 (달동),35.5312954,129.3266638
호연초등학교병설유치원,울산광역시 울주군 범서읍 대리로 75(범서읍. 호연초등학교),35.5687617,129.2498644
천상초등학교병설유치원,울산광역시 울주군 범서읍 천상7길 28(범서읍. 천상초등학교),35.5607622,129.2212006
문수초등학교병설유치원,울산광역시 울주군 청량읍 청송길 8(청량읍. 청량초교문수분교),35.5192031,129.2401345
상북유치원,울산광역시 울주군 상북면 도동신리로 35(상북면),35.5905691,129.0911726
신후유치원,울산광역시 울주군 청량읍 율리영해1길 33(청량읍. 신후유치원),35.5257808,129.2422156
동백초등학교병설유치원,울산광역시 남구 신정로 6(달동. 동백초등학교),35.5331007,129.3237752
삼정초등학교병설유치원,울산광역시 울주군 청량읍 삼정로 36(청량읍),35.490894,129.2336788
두왕초등학교,울산광역시 남구 테크노산업로82번길 17(두왕동),35.5246932,129.3390702
강남초등학교,울산광역시 남구 중앙로166번길 51(달동. 강남초등학교),35.5379056,129.3189699
개운초등학교,울산광역시 남구 두왕로 106. 28-6 (선암동),35.5127824,129.3120188
격동초등학교,울산광역시 남구 문수로 344번길4. 격동초등학교(옥동),35.5337874,129.290076
구영초등학교,울산광역시 울주군 범서읍 점촌1길 10. 구영초등학교 (범서읍. 구영초등학교),35.5769828,129.2388125
상북초등학교소호분교장,울산광역시 울주군 상북면 소호당리길 1. 소호분교장 (상북면),35.6704914,129.0863601
굴화초등학교,울산광역시 울주군 범서읍 굴화3길 30(범서읍),35.5537621,129.2609064
남산초등학교,울산광역시 남구 거마로 17(옥동),35.5367272,129.2946468
대현초등학교,울산광역시 남구 수암로 165-3(야음동. 대현초등학교),35.5279302,129.3250222
덕신초등학교,울산광역시 울주군 온산읍 서영남1길 27. 덕신초등학교 (온산읍),35.4371673,129.3056407
도산초등학교,울산광역시 남구 번영로54번길 25(야음동. 도산초등학교),35.5307401,129.3334688
동백초등학교,울산광역시 남구 신정로 6. 동백초등학교 (달동. 동백초등학교),35.5331007,129.3237752
동평초등학교,울산광역시 남구 도산로77번길 13-14(달동. 동평초등학교),35.5328508,129.3254417
두동초등학교,울산광역시 울주군 두동면 대밀길 29. 두동초등학교 (두동면),35.6548062,129.2025331
두서초등학교,울산광역시 울주군 두서면 인보로 87.두서초등학교(두서면),35.6428346,129.1582876
명산초등학교,울산광역시 울주군 서생면 화산발리로 60(서생면. 명산초등학교),35.351094,129.2959218
무거초등학교,울산광역시 울주군 범서읍 장검1길 46(범서읍),35.5520465,129.2522967
반곡초등학교,울산광역시 울주군 언양읍 언동3길 42-3. 반곡초등학교 (언양읍),35.6030612,129.1411236
반천초등학교,울산광역시 울주군 언양읍 샘소3길 19(언양읍. 반천초등학교),35.5560676,129.1831488
방기초등학교,울산광역시 울주군 삼남면 하방로 56방기초등학교,35.5069883,129.0930197
백합초등학교,울산광역시 남구 돋질로339번길 16(삼산동. 백합초등학교),35.5457711,129.3431025
범서초등학교,울산광역시 울주군 범서읍 천상1길 7(범서읍. 범서초등학교),35.5646327,129.2307508
삼동초등학교,울산광역시 울주군 삼동면 삼동로 788(삼동면),35.5236929,129.1592665
삼산초등학교,울산광역시 남구 남중로108번길 19(삼산동. 삼산초등학교),35.5447665,129.3498002
삼신초등학교,울산광역시 남구 돋질로 251(달동) 25,35.5458406,129.3307567
삼정초등학교,울산광역시 울주군 청량읍 삼정로 36. 삼정초등학교 (청량읍),35.4908262,129.2334237
삼평초등학교,울산광역시 울주군 온산읍 삼평길 200(온산읍),35.4063013,129.3228918
삼호초등학교,울산광역시 남구 북부순환도로19번길 8. 삼호초등학교 (무거동),35.5524862,129.2650023
서생초등학교,울산광역시 울주군 서생면 신암해안길 58(서생면. 서생초등학교),35.3495114,129.3273911
선암초등학교,울산광역시 남구 산업로325번길 4(선암동. 선암초등학교),35.5145476,129.337691
성동초등학교,울산광역시 울주군 서생면 진하길 7(서생면. 성동초등학교),35.3856741,129.3421943
수암초등학교,울산광역시 남구 중앙로 47. 신정동 (신정동. 수암초등학교),35.5257959,129.3170538
신복초등학교,울산광역시 남구 신복로 74(무거동. 신복초등학교),35.5498885,129.2539976
신정초등학교,울산광역시 남구 봉월로67번길 16.신정초등학교 (신정동. 신정초등학교),35.5390996,129.3031658
야음초등학교,울산광역시 남구 산업로355번길 111(야음동.야음초등학교),35.5212689,129.3295527
언양초등학교,울산광역시 울주군 언양읍 북문8길 49(언양읍. 언양초등학교),35.5721728,129.1261549
여천초등학교,울산광역시 남구 여천로 31(야음동.여천초등학교),35.5246724,129.3368155
옥동초등학교,울산광역시 남구 문수로 401. 옥동초등학교 (옥동. 옥동초등학교),35.5345369,129.2968776
옥산초등학교,울산광역시 남구 옥현로60번길 7(무거동. 옥산초등학교),35.5422701,129.2625641
옥서초등학교,울산광역시 남구 법대로14번길 19(옥동. 옥서초등학교),35.5381741,129.2855615
옥현초등학교,울산광역시 남구 눌재로 21.옥현초등학교(무거동. 옥현초등학교),35.549709,129.2777234
온남초등학교,울산광역시 울주군 온양읍 화산발리로 734(온양읍. 온남초등학교),35.4060323,129.2891855
온산초등학교,울산광역시 울주군 온산읍 신온9길 16(온산읍.온산초등학교),35.4285018,129.3136679
온양초등학교,울산광역시 울주군 온양읍 남창1길 32(온양읍. 온양초등학교),35.4185301,129.2797547
울산남부초등학교,울산광역시 남구 야음로 11(야음동. 울산남부초등학교),35.5235185,129.3223033
문수초등학교,울산광역시 울주군 청량읍 청송길 8(청량읍),35.5192031,129.2401345
울산중앙초등학교,울산광역시 남구 돋질로91번길 34(신정동. 울산중앙초등학교),35.5420995,129.3150257
울주명지초등학교,울산광역시 울주군 범서읍 점촌4길 17(범서읍. 명지초등학교),35.5722056,129.2375043
웅촌초등학교,울산광역시 울주군 웅촌면 곡천검단로 4(웅촌면. 웅촌초등학교),35.464273,129.207427
월봉초등학교,울산광역시 남구 팔등로115번길 10(신정동. 월봉초등학교),35.5483488,129.3191085
월평초등학교,울산광역시 남구 신남로95번길 15(신정동. 월평초등학교),35.529462,129.3121097
장생포초등학교,울산광역시 남구 장생포고래로125번길 5(장생포동. 장생포초등학교),35.5037161,129.3682163
중남초등학교,울산광역시 울주군 삼남면 사촌신복로 572(삼남면. 중남초등학교),35.536601,129.108836
척과초등학교,울산광역시 울주군 범서읍 갈매정길 16(범서읍. 척과초등학교),35.6151456,129.2757773
천상초등학교,울산광역시 울주군 범서읍 천상7길 28(범서읍. 천상초등학교),35.5607622,129.2212006
청량초등학교,울산광역시 울주군 청량읍 덕정5길 14(청량읍. 청량초등학교),35.4863679,129.297497
월계초등학교,울산광역시 남구 옥현로 12(무거동. 월계초등학교),35.538395,129.2582145
용연초등학교,울산광역시 남구 야음로26번길 7(야음동.용연초등학교),35.5251924,129.3249464
영화초등학교,울산광역시 울주군 언양읍 방천9길 33(언양읍.영화초등학교),35.5670928,129.1159325
호연초등학교,울산광역시 울주군 범서읍 대리로 75(범서읍. 호연초등학교),35.5687617,129.2498644
청솔초등학교,울산광역시 남구 삼산로94번길 20(달동. 청솔초등학교),35.5331191,129.3176746
상북초등학교,울산광역시 울주군 상북면 도동신리로 35. 상북초등학교 (상북면),35.5916509,129.0932633
웅촌초등학교검단분교장,울산광역시 울주군 웅촌면 은현작동로 58(웅촌면),35.4579144,129.1777514
구영중학교,울산광역시 울주군 범서읍 점촌3길 46(범서읍. 구영중학교),35.5724833,129.2364489
남창중학교,울산광역시 울주군 온양읍 동상로 66. 남창중학교 (온양읍),35.4191413,129.2869485
대현중학교,울산광역시 남구 왕생로86번길 33.대현중학교(달동),35.5426796,129.333611
온산중학교,울산광역시 울주군 온산읍 명봉거남로 78(온산읍. 온산중학교),35.4399172,129.3172228
동평중학교,울산광역시 남구 도산로77번길 13-34(달동.동평중학교),35.534101,129.324858
두광중학교,울산광역시 울주군 두서면 반구대로 1930-5(두서면),35.6562307,129.1696613
무거중학교,울산광역시 남구 대학로1번길 17-18(무거둥)무거중학교 (무거동),35.537397,129.2516009
범서중학교,울산광역시 울주군 범서읍 대리1길 16(범서읍),35.5685275,129.245545
삼호중학교,울산광역시 남구 삼호로38번길 6(무거동),35.549037,129.2676536
서생중학교,울산광역시 울주군 서생면 당물길 1(서생면. 서생중학교),35.3508169,129.3309463
신일중학교,울산광역시 남구 두왕로 278(신정동. 신일중학교),35.5274622,129.3107765
신정중학교,울산광역시 남구 은월로 11. 신정중학교 (옥동. 신정중학교),35.5419842,129.2909332
신언중학교,울산광역시 울주군 언양읍 방천9길 19(언양읍. 신언중학교),35.5674195,129.1140697
언양중학교,울산광역시 울주군 언양읍 북문13길 7(언양읍. 언양중학교),35.5724811,129.1276812
옥동중학교,울산광역시 남구 법대로14번길 9. 옥동중학교 (옥동. 옥동중학교),35.5384049,129.2841398
옥현중학교,울산광역시 남구 문수로75번길 18(무거동. 옥현중학교),35.5401543,129.2630029
울산서여자중학교,울산광역시 남구 문수로 432(신정동. 울산서여자중학교),35.5328006,129.3002937
월평중학교,울산광역시 남구 중앙로204번길 31. 월평중학교 (신정동),35.5405719,129.3156924
울산중앙중학교,울산광역시 남구 중앙로63번길 5. 울산중앙중학교 (신정동. 울산중앙중학교),35.5265476,129.316115
웅촌중학교,울산광역시 울주군 웅촌면 새초천길 13(웅촌면. 웅촌중학교),35.4620792,129.2090934
천상중학교,울산광역시 울주군 범서읍 천상중앙길 161(범서읍. 천상중학교),35.5600398,129.220345
청량중학교,울산광역시 울주군 청량읍 송전길 2(청량읍. 청량중학교),35.4881057,129.3046671
울산강남중학교,울산광역시 남구 돋질로325번길 14(삼산동.울산강남중학교),35.5458813,129.3412741
태화중학교,울산광역시 남구 화합로71번길 24(야음동),35.5320831,129.3394728
학성중학교,울산광역시 남구 문수로 426(신정동. 학성중학교),35.5329594,129.2988432
문수중학교,울산광역시 남구 옥현로 6(무거동. 문수중학교),35.5383778,129.2571338
야음중학교,울산광역시 남구 수암로 170. 야음중학교 (야음동),35.5261571,129.3260251
상북중학교,울산광역시 울주군 상북면 상북로 248(상북면. 상북중학교. 경의고등학교),35.588562,129.0938507
장검중학교,울산광역시 울주군 범서읍 장검1길 4(범서읍. 장검중학교),35.5546928,129.254383
삼남중학교,울산광역시 울주군 삼남면 강당로 95(삼남면),35.5241771,129.0968998
